"id","clickbait","site","title"
28109,1,medyatava.com,"'Yılın Basın Fotoğrafları' seçildi! İşte, ödül alan isimler..."
28110,1,medyatava.com,Survivor Türkiye - Yunanistan format mı değiştiriyor? Acun Ilıcalı açıkladı!
28111,1,medyatava.com,Bade İşçil'den Gökçe Bahadır'ın eski sevgilisiyle aşk yaşadığı iddiasına yanıt!
28112,1,medyatava.com,Ünlü iş insanı nasıl dolandırıldığını anlattı! Ne kadar para kaybetti?
28113,1,medyatava.com,Kaya Çilingiroğlu'ndan Hülya Avşar'a 'evlilik' yanıtı!
28114,1,medyatava.com,Yasak Elma dizisine taze kan! Hangi oyuncu kadroya katıldı?
28115,1,medyatava.com,'Abbas Güçlü ile Büyük Oyun' ne zaman başlıyor?
28116,1,medyatava.com,GS TV'de flaş ayrılık! Yeni Genel Yayın Yönetmeni kim oldu?
28117,1,medyatava.com,Ünlü aktör yaşamını yitirdi!
28118,1,medyatava.com,Kuaförüm Sensin yarışmasını hangi ünlü oyuncu sunacak?
28119,1,medyatava.com,Kanal D'nin 'Yüksek Topuklar' dizisinin yeni yönetmeni kim oldu?
6794,0,evrensel.net,"Bireysel tüketicilerin bankalardan kullandığı taşıt kredisi geçen yıl 6,5 milyar liraya gerilerken otomotiv pazarı da yüzde 35 daraldı."
6795,0,evrensel.net,"24 Ocak’ta tutuklu avukatlar için açlık grevine başlayan Avukat Engin Gökoğlu’nun babası, bir an önce adaletin talep ettiklerini söyledi."
6796,0,evrensel.net,"98 gündür açlık grevinde bulunan ve rahatsızlanarak hastaneye kaldırılan DTK Eş Başkanı Leyla Güven tıbbi müdahaleyi reddetti ve evine geri döndü."
6797,0,evrensel.net,"Kayseri’de hakkında uzaklaştırma kararı aldırmak isteyen eski sevgilisini öldüren Halit Çadır, tutuklu yargılandığı davada 25 yıl hapis cezası aldı."
6798,0,evrensel.net,"Bitlis Valiliği, kent genelinde 10 gün süreyle basın açıklamalarının ve oturma eylemlerinin yasaklandığını duyurdu."
6799,0,evrensel.net,"Alev Yıldırım, 6 ay önce hakkında uzaklaştırma kararı aldırdığı Muammer G. tarafından kaçırılıp av tüfeğiyle vurularak öldürüldü."
6800,0,evrensel.net,"SES Adana Şubesi, en düşük ek göstergenin 3 bin 600’e yükseltilmesi talebiyle başlatılan imza kampanyası sonrası basın toplantısı düzenledi."
6801,0,evrensel.net,"Pir Sultan Abdal Kültür Derneği, gözaltına alınan yöneticileri Songül Tunçdemir ve Gürbüz Deniz’in derhal serbest bırakılmasını talep etti."
6802,0,evrensel.net,Merkez Hakem Kurulu Başkanı Yusuf Namoğlu görevinden istifa etti. Namoğlu'nun yerine Kuddusi Müftüoğlu'nun getirileceği belirtildi.
6803,0,evrensel.net,CHP’li Mahmut Tanal elektrik şirketlerinin Asgari Tahakkuk Faturası adı altında vatandaştan yasal olmayan yollardan vurgun yapıldığını açıkladı.
6804,0,evrensel.net,"Atatürk Eğitim ve Araştırma Hastanesi’nde çalışan 100 işçi, şehir hastanelerine geçiş sürecinde işsiz kaldı. İşçiler hastane önünde eylem yaptı."
6805,0,evrensel.net,Antep'in merkez Şahinbey ilçesinde yaşanan iki ayrı doğal gaz patlamasında yaralananlardan 90 yaşındaki Ayşe Bilici yaşamını yitirdi.
6806,0,evrensel.net,"Ankara Sıhhiye tanzim satış noktasındaki çoğunluğu yaşlı ve emekli olan yurttaşlar, satış noktalarının artırılması ve kuyrukların azalmasını istiyor."
6807,0,evrensel.net,Dersim’deyerel seçim için oluşturulan Devrimci Güç Birliği seçim çalışmalarını başlattı. Halka “Bu yürüyüşü güçlendirelim” çağrısı yapıldı.
6808,0,evrensel.net,"Belçika’da hükümetin kamu emekçilerine yüzde 0,8 zam teklifi yapması üzerine emekçiler ülke genelinde greve çıktı."
6809,0,evrensel.net,"IŞİD, Suriye ve Irak'ta nasıl ortaya çıktı? Musul ve Rakka gibi kentleri işgal ederek kontrol altında tutabildiği dönemden bugüne neler yaşandı?"
6810,0,evrensel.net,"Sıla Gençoğlu, oynama yapılan görüntülerini basınla paylaştığı gerekçesiyle Ahmet Kural'ın avukatı Sibel Aydın hakkında ""müşteki"" olarak ifade verdi."
6811,0,evrensel.net,Gazetecilerle bir araya gelen HDP Eş Genel Başkanı Sezai Temelli: AKP ve MHP bloğunu geriletirsek Türkiye’nin demokrasi konusunda önü açılacak.
6812,0,evrensel.net,Urfa'da bahçe duvarının üzerine yıkılması sonucu 12 yaşındaki çocuk hayatını kaybetti.
6813,0,evrensel.net,"Çorum'da 27 yaşındaki inşaat işçisi, şantiyedeki banyoda intihar etti."
6814,0,evrensel.net,"Gazeteci Salih Turan, sosyal medyada ‘terör örgütü propagandası’ yaptığı suçlamasıyla tutuklandı."
6815,0,evrensel.net,"Eğitim Sen, AKP'nin İzmir Karabağlar adayının 29 Ekim Ortaokulunda seçim çalışması yürütmesine tepki gösterdi: Okullarda seçim çalışması hukuka aykırı"
6816,0,evrensel.net,"Bağımsızlık istedikleri için ""devlete karşı ayaklanma"" suçundan yargılanan 12 Katalan siyasetçinin avukatları, davanın düşürülmesini talep etti."
6817,0,evrensel.net,"Kocaeli Büyükşehir Belediyesi Bağımsız Başkan Adayı Reyhan Başaran, seçim çalışması kapsamında Halkevlerini ziyaret etti."
6818,0,evrensel.net,Antalya kent merkezinde bulunan tarihi Balbey Mahallesi için Resmi Gazete'de Cumhurbaşkanı Erdoğan'ın imzasıyla acele kamulaştırma kararı yayımlandı.
6819,0,evrensel.net,"""FETÖ"" davasında yargılanan eski futbolcu ve teknik direktör Uğur Tütüneker beraat etti. Emre Belözoğlu'nun ise hesapları inceleniyor."
6820,0,evrensel.net,Kağıthane'de bir bankanın şube müdürü silahlı saldırıya uğradı. Olayla ilgili soruşturma başlatıldı.
6821,0,evrensel.net,Van'dan Diyarbakır’a yürümeye başlayan HDP üye ve yöneticilerine polis saldırdı. Gaz ve plastik mermilerle 2 kişi yaralandı.
6822,0,evrensel.net,"CHP Milletvekili Ayhan Barut'un 'Emeklilikte yaşa takılanlar'ın mağduriyetinin giderilmesiyle ilgili sunduğu teklif, AKP ve MHP oylarıyla reddedildi."
6823,0,evrensel.net,Karayipler ülkesi Haiti'de bir haftadır devam eden protestolar sırasında bir hapishanedeki 78 mahkumun kaçtığı belirtildi.
6824,0,evrensel.net,"Çevre ve Şehircilik Bakanlığı, mahkeme kararlarına rağmen bir kez daha İstinye Park AVM ve Otel projesi için ÇED izni verdi."
6825,0,evrensel.net,ABD'nin Teksas eyaletinde bir ahıra kapatılmış 4 çocuk bulundu.
6826,0,evrensel.net,"Antalya'da PSAKD Yöneticisi Gürbüz Deniz, çarşıda annesiyle yürürken gözaltına alındı."
6827,0,evrensel.net,"Şırnak Valiliği, 15 gün boyunca toplantı, yürüyüş, basın açıklaması, açlık grevi, oturma eylemi ve stant/çadır kurmayı yasakladı."
6828,0,evrensel.net,Şule Çet’in ailesinden adli tıp raporundaki ifadelere tepki: Arkadaşımla beraber oturup sohbet ediyorsam ona cinsel tacizde mi bulunmam lazım?
6829,0,evrensel.net,"AKP ve MHP, yerel seçim anket sonuçlarının beklentileri karşılamaması nedeniyle yeni strateji belirleyerek ittifak kapsamını genişletti."
6830,0,evrensel.net,Lice ilçesine bağlı 21 mahalle ve bağlı mezralarda ilan edilen sokağa çıkma yasağı kaldırıldı.
6831,0,evrensel.net,"Irkçı, milliyetçi mesajlar taşıyan şarkılarıyla tanınan Ozan Arif 69 yaşında hayatını kaybetti."
6832,0,evrensel.net,"BBC'nin kameramanı Ron Skeans, ABD Başkanı Trump'ın bir mitingi sırasında saldırıya uğradı."
6833,0,evrensel.net,"CHP'nin İş Bankası hisselerinin Hazineye devri için bulunan formüle göre ""Hisselerin neması Türk Dil ve Türk Tarih kurumlarına aktarılacak."""
6834,0,evrensel.net,"Marmara'daki olumsuz hava koşulları nedeniyle, İDO ve BUDO bazı seferleri iptal ettiğini duyurdu."
6835,0,evrensel.net,"Denizlili Emeklilikte yaşa takılanlarla (EYT) mağduriyetlerini, ülkedeki krizi ve çalışma koşullarını konuştuk."
6836,0,evrensel.net,Elazığ’da AKP tarafından geçen yıl resmi törenle açılan Necmettin Erbakan Bulvarı’nın asfaltında çatlaklar ve çökmeler meydana geldi.
6837,0,evrensel.net,"Venezuela Devlet Başkanı Nicolas Maduro: Bu, ABD imparatorluğunun Venezuela'yı ele geçirmek için verdiği siyasi bir savaş."
6838,0,evrensel.net,Maçın tek golü 21. dakikada Islam Slimani’den geldi. Rövanş maçı 21 Şubat’ta St. Petersburg’da oynanacak.
6839,0,evrensel.net,"Venezuela Dışişleri Bakanı Jorge Arreaza: ABD, daha fazla ileri giderse, Trump'ın elleri kana bulaşacak."
6840,0,evrensel.net,"Japonya'da 5 katlı bir gıda deposunda çıkan yangında 3 kişi öldü, 1 kişi yaralandı. (Fotoğraf: ARŞİV)"
6841,0,evrensel.net,Almanya’nın birçok eyaletinde binlerce kamu emekçisi ücret artışı talebiyle iş bırakma eylemi yaptı.
6842,0,evrensel.net,"Uzun süre dünyanın en güçlü uyuşturucu kartelinin liderliğini yapan Meksikalı “El Chapo” lakaplı Joaquin Guzman, ABD mahkemesince suçlu bulundu."
6843,0,evrensel.net,Venezuela'da iktidar ve muhalefet bugün yeniden sokaklara indi.
6844,0,evrensel.net,"Çankırı'da 4.7 büyüklüğünde deprem meydana geldi. Deprem, Ankara ve çevre illerde de hissedildi."
6845,0,evrensel.net,"İstanbul Kartal'da bir binanın çökmesi sonucu 21 kişinin yaşamını yitirdiği olay, TBMM gündeminde konuşuldu. HDP'nin araştırma önergesi reddedildi."
6846,0,evrensel.net,Sobadan sızan karbonmonoksit gazından zehirlenen babaanne ve 2 torunu hayatını kaybetti.
6847,0,evrensel.net,Şehre BAK’ın düzenlediği ve 6 gün sürecek Kolektif Üretim Atölyesi için başvurular başladı.
6848,0,evrensel.net,"Yargıtay 9. Ceza Dairesi, eski Yargıtay üyesi Mehmet Uslu'ya terör örgütü üyeliği iddiasıyla 13 yıl 6 ay hapis cezası verdi."
6849,0,evrensel.net,"2019-YKS'ye ilişkin sıkça sorulan sorular ve cevapları, ÖSYM'nin internet sitesinden yayımlandı."
6850,0,evrensel.net,"İstanbul, Kocaeli, Sakarya ve Antalya çevrelerinde yağmur ve sağanak, Marmara ile Kuzey Ege kıyılarında fırtına bekleniyor."
6851,0,evrensel.net,"CHP İstanbul Büyükşehir Belediye Başkan Adayı Ekrem İmamoğlu, tamzin satış noktalarıyla ilgili değerlendirmelerde bulundu."
6852,0,evrensel.net,CHP'nin Bodrum'da tekrar belediye başkan adayı gösterilmeyen Mehmet Kocadon'un DP'den Muğla Büyükşehir Belediye Başkan adayı olacağı iddia ediliyor.
6853,0,evrensel.net,CHP Turgutlu İlçe Başkanı Yakup Çilel ve yönetimi görevden alındı.
6854,0,evrensel.net,"Türkiye Barolar Birliği (TBB) Başkanı Metin Feyzioğlu, ""Mesleğimizin en acil ihtiyacı olan giriş sınavlarını hep birlikte getirmek üzereyiz"" dedi."
28120,0,trthaber.com,Binali Yıldırım: İstanbul'da da güzel işler yapacağıma inanıyorum
28121,0,diken.com.tr,Soylu: 311 bin 968 Suriyeli ülkesine geri döndü
28122,1,takvim.com.tr,Milli Savunma Bakanlığından İdlib paylaşımı
28123,1,takvim.com.tr,Cep telefonu sahte çıkarsa
28124,1,takvim.com.tr,Trump'a büyük şok! İhraç edildi...
28125,1,takvim.com.tr,CHP'de yerel seçimler öncesi kriz büyüyor
28126,1,takvim.com.tr,Müdür yardımcılığı sınavı başvuru son gün ne zaman? 2019 MEB EKYS'ye kimler girebilir? Sınav ne zaman?
28127,1,takvim.com.tr,'Oyumuz Kürdistana' skandalından sonra Selman Hasan Arslan'dan İYİ Partililere mesaj!
28128,1,takvim.com.tr,"Tottenham - Borussia Dortmund maçı hangi kanalda, saat kaçta? UEFA Şampiyonlar Ligi"
28129,1,takvim.com.tr,Devlet Bahçeli'den yerel seçimler öncesi flaş açıklamalar
28130,1,takvim.com.tr,Avcılar'da kan donduran olay! Miray bebeğe öz annesinden çamaşır sulu işkence
28131,1,takvim.com.tr,ABD'den FETÖ'cü Kemal Öksüz hakkında skandal karar
28132,1,takvim.com.tr,Başkan Erdoğan'dan Ankara'da önemli açıklamalar
28133,1,takvim.com.tr,Son dakika: İşte Türkiye-Rusya-İran ortak bildirisi
28134,1,takvim.com.tr,Mevlüt Çavuşoğlu'ndan İran ve Kudüs açıklaması
28135,1,takvim.com.tr,Milli Eğitim Bakanı Selçuk açıkladı! Ortaöğretimler için devrim gibi yenilik
28136,1,takvim.com.tr,"Saadet Parti Genel Başkanı Karamollaoğlu, Trabzon’da partililere böyle sitem etti"
28137,1,takvim.com.tr,Hazine ve Maliye Bakanı Albayrak'tan önemli açıklamalar
28138,1,takvim.com.tr,Son dakika... Cumhurbaşkanı Erdoğan'dan Ankara'da önemli açıklamalar
28139,1,takvim.com.tr,CHP'li Gerze Belediyesi'nden seyahat kısıtlaması! Vatandaşlar isyan etti
28140,1,takvim.com.tr,Şenol Güneş'ten flaş istifa açıklaması
28141,1,takvim.com.tr,Bakan açıkladı! Marketlere zorunluluk geliyor
28142,0,diken.com.tr,Ertuğrul Özkök: Hasankeyf batıyor Mezopotamya’nın Da Vinci’si yükseliyor
28143,1,takvim.com.tr,"8 bin bekçi alımı yapılacak! 2019 bekçi alımı başvuruları ne zaman başlayacak? Şartlar neler?"
28144,1,takvim.com.tr,Son dakika... Başkan Erdoğan'dan Erzincan'da önemli açıklamalar
28145,1,takvim.com.tr,Alman Bild'ten alçak provokasyon! Sezgin Tanrıkulu da ekmeklerine yağ sürdü
28146,1,takvim.com.tr,Hükümetten flaş açıklama: Soruşturmaların devamı gelecek
28147,1,takvim.com.tr,Üstün Dökmen’den başörtüsüne saygısızlık
28148,0,trthaber.com,Cumhurbaşkanı Erdoğan Çorum Valisi'ni kabul etti
28149,1,takvim.com.tr,Ticaret Bakanı Ruhsar Pekcan'dan kadın girişimcilere müjde
28150,1,takvim.com.tr,Son dakika: Başkan Erdoğan'dan Diyarbakır'da önemli açıklamalar
28151,1,takvim.com.tr,SON DAKİKA... Reina katliamı davasında 19 tahliye
28152,1,takvim.com.tr,Cumhurbaşkanı Yardımcısı Oktay milli uçak için tarih verdi
28153,1,takvim.com.tr,Adalet Bakanı Gül'den Fırat'ın doğusuna operasyonla ilgili flaş açıklama
28154,0,diken.com.tr,Mezopotamya Ajansı muhabiri Semra Turan gözaltına alındı
28155,1,takvim.com.tr,YSK Başkanı Güven açıkladı: Vatandaşlarımız bunları kontrol etsin
28156,1,takvim.com.tr,"Antalyaspor - Başakşehir maçı ne zaman, saat kaçta, hangi kanalda? Süper Lig 22. hafta"
28157,0,diken.com.tr,Merkez Bankası rezervleri son altı ayın zirvesinde: 99 milyar 671 milyon dolar
28158,1,takvim.com.tr,CHP'li belediyenin 'ölüm kampı'! Bu görüntü dehşete düşürdü
28159,1,takvim.com.tr,Başkan Erdoğan'dan Erzurum'da önemli açıklamalar
28160,1,takvim.com.tr,Son dakika: Tokat'ta korkutan deprem! Son depremler...
28161,1,takvim.com.tr,Binali Yıldırım: Paris’te Louvre varsa İstanbul’da Yenikapı olacak
28162,0,t24.com.tr,Ankara Emniyet Müdürlüğü'nden 'polis tacizi' açıklaması: Gözaltına direnmesi sonucu basına yansıyan görüntüler ortaya çıktı!
6885,0,evrensel.net,Toplu sözleşme görüşmelerinin sürdüğü İZELMAN’da belediye yeni teklifte bulundu. Enflasyonun üzerine yüzde 2’lik zam teklifi kabul görmedi.
6886,0,evrensel.net,UNESCO Dünya Mirası listesindeki Kapadokya'da peri bacalarının yanına otel inşa edilmesi tepki çekti. Tepkiler sonrası inşaat yıkılıyor.
6887,0,evrensel.net,"İstanbul Emniyetin faaliyet raporunda, Cemal Kaşıkçı cinayetiyle ilgili kamuoyunun ilk kez duyacağı bilgiler yer aldı."
6888,0,evrensel.net,"Türkiye Dışişleri Bakanlığı, Avusturya’da 1 Mart’ta yürürlüğe girecek “bozkurt işareti” yasağını şiddetle kınadığını açıkladı."
6889,0,evrensel.net,"Tunus’ta tecavüze uğradığı için karakola şikayete giden bir genç, eşcinsel olduğu öğrenilince 6 ay hapis cezasına çarptırıldı."
6890,0,evrensel.net,"Bakan Ziya Selçuk, katıldığı bir toplantıda “yerel yönetimlerle iş birliğine ihtiyaç var” dedi, oy istedi."
6891,0,evrensel.net,"""Bu suça ortak olmayacağız"" bildirisi imzacılarından Yrd. Doç. Dr. Mehmet Şiray'a 1 yıl 3 ay hapis cezası verildi. Hükmün açıklanması geri bırakıldı."
6892,0,evrensel.net,"Eğitim Sen Malatya Şubesi, üyeleri Tarık Kaya ve Songül Tunçdemir'in sosyal medya paylaşımları gerekçesiyle gözaltına alınmasına tepki gösterdi."
6893,0,evrensel.net,"Haiti’de yolsuzluğa karşı düzenlenen eylemlerde 2 kişi öldü, 17 kişi yaralandı."
6894,0,evrensel.net,İnsan Hakları İzleme Örgütü: LGBTİ etkinliklerine getirilen yasak kaldırılsın.
6895,0,evrensel.net,"Cezaevinden firar ederek kendisinden boşanan kadını yaralayan erkeğe hapis cezası verildi. Kadın ""sonunda huzurlu bir uyku uyuyabileceğim"" dedi."
6896,0,evrensel.net,Silopi’de bir panzerin eve girmesi nedeniyle 2 çocuğun ölümü hakkında açılan davanın 7. duruşması 30 saniye sürdü. Duruşma 2 Mayıs’a ertelendi.
6897,0,evrensel.net,Urfa’da bir derneğin Avrupa’ya mülteci göndereceğini duyum alan Suriyeliler dernek binası önünde izdihama neden oldu.
6898,0,evrensel.net,"Rusya, bu yıl içerisinde Türkiye pazarına sığır eti ihraç etmeye başlayacaklarını açıkladı."
6899,0,evrensel.net,"İstanbul Tabip Odası Aile Hekimleri Komisyonu, her ay hekimlere yapılan cari gider ödemelerinin bu ay hala yapılmadığını açıkladı."
6900,0,evrensel.net,ABD’nin çağrısı ile toplanan Ortadoğu Konferansı Polonya’da başladı. Konferansın temel gündemini İran’a dönük yaptırımlar oluşturuyor.
6901,0,evrensel.net,CHP Milletvekili Müzeyyen Şevkin TBMM’ye sunduğu önergede Türkiye'nin iklim değişikliğinden en fazla etkilenen ülkelerden birinin olduğunu ifade etti.
6902,0,evrensel.net,"CHP İstanbul Milletvekili Sera Kadıgil, ped vergisi oranının düşürülmesi için kanun teklifi verdi: Regl olduğumuz için vergi ödemek istemiyoruz."
6903,0,evrensel.net,Almanya’da kamu iş kolunda süren toplusözleşme görüşmelerinden sonuç alınmaması üzerine birçok alanda uyarı grevleri yapılıyor.
6904,0,evrensel.net,"ODTÜ öğrencileri, ""Ablukaya alınan kampüs görüntüsü, ne Erdoğan ve ODTÜ yönetimi için bir zafer ne de ODTÜ öğrencileri için bir yenilgidir"""
6905,0,evrensel.net,"Zimbabwe’de bir altın ocağında meydana gelen göçükte, kaçak çalıştırıldığı iddia edilen 23 işçi hayatını kaybetti."
6906,0,evrensel.net,"Adana Müze Kompleksinde süren restorasyon çalışması sırasında iskelenin çökmesi sonucu 1 işçi hayatını kaybetti, 5 işçi yaralandı."
6907,0,evrensel.net,Buca Belediyesi'nin toplu sözleşme farklarının ödememesi üzerine DİSK/Genel-İş üyesi işçiler iş durdurdu.
6908,0,evrensel.net,Emek Partisi MYK Üyesi İskender Bayhan ile yerel seçim manifestolarını ve EMEP'in çağrısını konuştuk.
6909,0,evrensel.net,"DİSK/Genel-İş üyesi işçiler, Beşiktaş Belediyesi Personel Hizmetleri AŞ. kapısına grev kararı astı."
6910,0,evrensel.net,"Mücadeleci kimliğiyle tanınan Av. Eylem Sarıoğlu, Kayseri Büyükşehir Belediyesi Başkanlığına bağımsız aday oldu."
6911,0,evrensel.net,"Türk Ezcacıları Birliği ilaç fiyatlarındaki yüzde 26,4'lük artışı değerlendirdi: Vatandaşın cebinden çıkan sağlık harcaması artacak kaygısı taşıyoruz."
6912,0,evrensel.net,Taşçıer’e “terör örgütü üyesi olmamakla birlikte örgüt adına suç işlemek” ve “2911 sayılı kanuna muhalefet” suçlamalarıyla 3 yıl 10 ay ceza verildi.
6913,0,evrensel.net,Uluslararası Basın Enstitüsü öncülüğünde hazırlanan önergeye 47 Avrupa Parlamentosu üyesi ve 14 basın ve ifade özgürlüğü grubu katıldı.
6914,0,evrensel.net,Adıyaman'da öğrencileri taşıyan iki servis minibüsünün çarpışması sonucu 8 öğrenci yaralandı.
6915,0,evrensel.net,"Konak Belediyesi bürokratları ile Genel-İş arasında yapılan görüşmede, sendikanın zam oranı dışındaki tüm talepleri kabul edildi."
6916,0,evrensel.net,"Denizli Sarayköy'de yapılması planlanan JES için 2 ay arayla Hasköy Mahallesi'ne gelen Zorlu Enerji'nin görevlilerini, halk yine eli boş gönderdi."
6917,0,evrensel.net,"CHP Milletvekili Ömer Fethi Gürer, taşeron ve güvencesiz çalıştırılan geçici işçilerin yaşadığı sorunları Meclis gündemine getirdi."
6918,0,evrensel.net,"Elazığ’ın tarihi yerleşim yeri olan Harput’ta, Diyanet Külliyesi yapımı için eğitim merkezindeki yarım asırlık çınar ağaçları kesildi."
6919,0,evrensel.net,"Prof. Dr. İnci Yıldız: Türkiye'de yılda 3 bin 500 çocuğa, yani her 3 saatte 1 çocuğa kanser teşhisi konuluyor. Bu rakam nükslerle 5 bine ulaşıyor."
28163,0,diken.com.tr,MEB yönetimi isyan etti: Diyarbakır’da 14 öğretmene halı saha yüzünden gözaltı
28164,0,diken.com.tr,Kürklerde ÖTV sıfırlandı
33592,1,hurriyet.com.tr,Sony açıkladı: İşte bu ay bedava olan PlayStation 4 oyunları
6920,0,evrensel.net,"Gazetecilik faaliyetleri nedeniyle bir yılı aşkın süredir tutuklu bulunan Gazeteci İdris Yılmaz, cezaevindeki hak ihlallerini yazdı."
6921,0,evrensel.net,Avrupa Parlamentosu (AP) ve AB Konseyi arasında telif hakları yasalarının güncellenmesi konusunda yapılan müzakerelerde uzlaşı sağlandı.
6922,0,evrensel.net,İŞKUR 2019 ocak ayında kayıtlı işsiz sayısının 3 milyon 775 bin 660'a yükseldiğini açıkladı. İşe yerleştirilen sayısı ise 83 bin 416 oldu.
6923,0,evrensel.net,Etkin Haber Ajansı çalışanlarının da aralarında bulunduğu 23 kişinin yargılandığı davada gazeteci İsminaz Temel yurtdışı yasağı ile tahliye edildi.
6924,0,evrensel.net,Bingöl’ün Karlıova ilçesine yaşayan 37 yaşındaki Mehmet Ali Bilgiç 10 yıl önce yakalandığı Silikozis hastalığı nedeniyle yaşamını yitirdi.
6925,0,evrensel.net,"Türkiye, Rusya ve İran; Suriye'yi görüşmek üzere Rusya'nın Soçi kentinde dördüncü zirvede buluştu. Liderler zirve sonrası ortak açıklama yaptı."
6926,0,evrensel.net,"NASA, kum fırtınasında Dünya ile irtibatı kesilen Mars keşif aracı Opportunity ile bağlantı kurma çabası sonuçsuz kalınca misyonu sonlandırdı."
6927,0,evrensel.net,"Kocaeli Büyükşehir Belediyesi Bağımsız Başkan adayı Reyhan Başaran, Çınarlı Cemevini ziyaret etti."
6928,0,evrensel.net,"Bodrum'da öğrencileri taşıyan servis minibüsü ile otomobil çarpıştı. Kazada, sürücüler ile 11 öğrenci yaralandı. Otomobil sürücüsü alkollü çıktı."
6929,0,evrensel.net,"Çağdaş Gazeteciler Derneği, yeni basın kartı yönetmeliğinin yürütmesinin durdurulması için Danıştay’a başvurdu."
6930,0,evrensel.net,"HDP Dersim Milletvekili Alican Önlü'ye ""terör örgütü propagandası"" yaptığı gerekçesiyle 1 yıl 6 ay hapis cezası verildi."
6931,0,evrensel.net,"İzmir'de sevgilisi Funda Turan'ı bıçaklayarak öldüren Tanju Madanoğlu, müebbet hapis cezasına çarptırıldı."
6932,0,evrensel.net,"Emek Partisi Denizli İl Örgütü, Denizli Büyükşehir Belediyesi başkanlığı için eski il başkanı Mehmet Kırgız’ı bağımsız aday gösterdi."
6933,0,evrensel.net,"Leyla Güven'e destek için Diyarbakır'a yürümek isteyen HDP milletvekillerine polis saldırdı. Mardin vekili Pero Dündar, elinden yaralandı."
6934,0,evrensel.net,İnsani kriz gerekçesiyle Venezuela’ya müdahaleyi destekleyen Arjantin Devlet Başkanı Macri’ye seslenen binlerce Arjantinli emekçi “Açız” dedi.
6935,0,evrensel.net,Adıyaman'da 35 öğrencinin cıva zehirlenmesi şüphesiyle hastaneye kaldırılması sonrasında Türkiye Petrolleri Ortaokulu tatil edildi.
6936,0,evrensel.net,"Google, 14 Şubat Sevgililer Günü için özel logo hazırladı."
6937,0,evrensel.net,Kartal'da 21 kişinin hayatını kaybettiği çöken apartmanla ilgili soruşturmada gözaltına alınan 4 kişiden 2'si tutuklandı.
6938,0,evrensel.net,HDP Diyarbakır Milletvekili Saliha Aydeniz hakkında polis memurunun kolunu ısırdığı gerekçesiyle soruşturma başlatıldı.
6939,0,evrensel.net,"2018'de cari işlemler açığı 27,63 milyar dolar oldu. Sanayi üretimi ise aralık ayında yüzde 9,8 azalarak 2009'dan sonra en sert daralmayı yaşadı."
6940,0,evrensel.net,"Şampiyonlar Ligi'nde son 16 turunda Real Madrid zorlu Ajax deplasmanından 2-1'lik galibiyetle döndü, Tottenham ise Dortmund'u 3-0 mağlup etti."
6941,0,evrensel.net,"MHP'li Milletvekili Cemal Enginyurt, tanzim satış uygulamasını değerlendirdi: ""Akaryakıt tanzim satış istasyonları da kursak diyorum"""
6942,0,evrensel.net,"UEFA Avrupa Ligi'nde son 32 turu mücadelesinde Galatasaray, bu akşam Benfica'yla evinde karşılaşacak."
6943,0,evrensel.net,Beykoz'da istinat duvarı otoparkta bulunan araçların üzerine çöktü.
6944,0,evrensel.net,"Online tanzim satış dönemi başladı. epttavm.com üzerinden yapılan satışta, 1 kilosu 2 TL olan soğana 3,70 TL kargo ücreti ekleniyor."
6945,0,evrensel.net,Tuzla Organize Deri Sanayi bölgesinde bulunan iki katlı bir fabrikada yangın çıktı. Yangında ölen ya da yaralanan olmadı.
6946,0,evrensel.net,"Venezuela Devlet Başkanı Maduro, Trump'ın ülkesini askeri müdahaleyle tehdit ettiğini söyleyerek destek istedi: Tüm dünyanın dayanışmasını istiyorum."
6947,0,evrensel.net,"Makedonya'da 50 yolcuyu taşıyan bir otobüs, Tetova yakınlarında şarampole yuvarlandı. Kazada 13 kişi yaşamını yitirdi, çok sayıda kişi de yaralandı."
6948,0,evrensel.net,Bursa ve Silivri'de iki ayrı metruk binada yangın çıktı. Her iki yangının da çıkış nedeni henüz bilinmiyor.
6949,0,evrensel.net,Paris'te sarı yeleklilerin geçen ay düzenlediği eylemde iki polisi yumruklayan eski boksör Christophe Dettinger'e 30 ay hapis cezası verildi.
6950,0,evrensel.net,Devrimci Güç Birliği'nin Ovacık Belediyesi eş başkan adayları ile neden aday olduklarını ve nasıl bir yönetim anlayışı benimseyeceklerini konuştuk.
6951,0,evrensel.net,İzmir'den bir metal işçisi yazdı: Hiçbir suçum olmadığı halde bu ülkede enflasyona neden en çok ben ezdiriliyorum?
6952,0,evrensel.net,"Emeklilikte yaşa takılanlar, gasbedilen emeklilik haklarını talep ediyor. EYT'li bir işçi: Biz kimseden bir şey dilenmiyoruz, hakkımızı istiyoruz."
6953,0,evrensel.net,Otomobil ve yan sanayi üretimi yapan fabrikaların olduğu Bursa’da işten atılma tehlikesi yaşayan işçiler en temel ihtiyaçlarından kısmaya başladı.
6954,0,evrensel.net,Güçbirliği Holding'e ait iplik üretimi fabrikasının kapanması sonrası ücretlerini ve tazminatlarını alamayan işçiler Holding önünde eylem yapacak.
6955,0,evrensel.net,"Ayşegül Tözeren, Dünya Öykü Günü ve bu yılki bildiriyi kaleme alan Özcan Karabulut'un öykücülüğü üzerine yazdı."
